,company_name,url,code
361,LINE,https://www.ipokiso.com//company/2014/line.html,3938
362,セラク,https://www.ipokiso.com//company/2016/seraku.html,6199
363,"コメダ
ホールディングス",https://www.ipokiso.com//company/2016/komeda.html,3543
364,ソラスト,https://www.ipokiso.com//company/2016/solasto.html,6197
365,"ベガ
コーポレーション",https://www.ipokiso.com//company/2016/vega-c.html,3542
366,キャリア,https://www.ipokiso.com//company/2016/careergift.html,6198
367,"バーチャレクス・
コンサルティング",https://www.ipokiso.com//company/2016/virtualex.html,6193
368,ジェイリース,https://www.ipokiso.com//company/2016/j-lease.html,7187
369,ストライク,https://www.ipokiso.com//company/2016/strike.html,6196
370,"ＡＷＳ
ホールディングス",https://www.ipokiso.com//company/2016/aws-hd.html,3937
371,やまみ,https://www.ipokiso.com//company/2016/yamami.html,2820
372,"農業総合
研究所",https://www.ipokiso.com//company/2016/nousouken.html,3541
373,アトラエ,https://www.ipokiso.com//company/2016/atrae.html,6194
374,ホープ,https://www.ipokiso.com//company/2016/zaigenkakuho.html,6195
375,"タカラレーベン
・インフラ
投資法人",https://www.ipokiso.com//company/2016/takaraleben.html,9281
376,ジャパンミート,https://www.ipokiso.com//company/2016/japanmeat.html,3539
377,"スターアジア
不動産投資法人",https://www.ipokiso.com//company/2016/starasia.html,3468
378,グローバルウェイ,https://www.ipokiso.com//company/2016/globalway.html,3936
379,エディア,https://www.ipokiso.com//company/2016/edia.html,3935
380,"丸八
ホールディングス",https://www.ipokiso.com//company/2016/maruhachi.html,3504
381,"ハイアス・アンド・
カンパニー",https://www.ipokiso.com//company/2016/hyas.html,6192
382,ＰＲＴＩＭＥＳ,https://www.ipokiso.com//company/2016/prtimes.html,3922
383,エボラブルアジア,https://www.ipokiso.com//company/2016/evolableasia.html,6191
384,ベネフィットジャパン,https://www.ipokiso.com//company/2016/benefitjapan.html,3934
385,"ウイルプラス
ホールディングス",https://www.ipokiso.com//company/2016/willplus.html,3538
386,チエル,https://www.ipokiso.com//company/2016/chieru.html,3933
387,フェニックスバイオ,https://www.ipokiso.com//company/2016/phoenixbio.html,6190
388,イワキポンプ,https://www.ipokiso.com//company/2016/iwakipumps.html,6237
389,"アイドマ
マーケティング
コミュニケーション",https://www.ipokiso.com//company/2016/e-aidma.html,9466
390,"アグレ都市
デザイン",https://www.ipokiso.com//company/2016/agr-urban.html,3467
391,"グローバル
グループ",https://www.ipokiso.com//company/2016/globalg.html,6189
392,ヒロセ通商,https://www.ipokiso.com//company/2016/hirose-fx.html,7185
393,アカツキ,https://www.ipokiso.com//company/2015/aktsk.html,3932
394,昭栄薬品,https://www.ipokiso.com//company/2016/shoei-yakuhin.html,3537
395,富山第一銀行,https://www.ipokiso.com//company/2016/first-bank.html,7184
396,"富士ソフトサービス
ビューロ",https://www.ipokiso.com//company/2016/fsisb.html,6188
397,"ユー・エム・シー
エレクトロニクス",https://www.ipokiso.com//company/2016/umc.html,6615
398,LITALICO,https://www.ipokiso.com//company/2016/litalico.html,6187
399,フィット,https://www.ipokiso.com//company/2016/fit-group.html,1436
400,ブラス,https://www.ipokiso.com//company/2016/brass.html,2424
401,"ヨシムラ・フード・
ホールディングス",https://www.ipokiso.com//company/2016/y-food-h.html,2884
402,中本パックス,https://www.ipokiso.com//company/2016/npacks.html,7811
403,バリューゴルフ,https://www.ipokiso.com//company/2016/valuegolf.html,3931
404,はてな,https://www.ipokiso.com//company/2016/hatenacorp.html,3930
405,"ラサール
ロジポート
投資法人",https://www.ipokiso.com//company/2016/lasalle_logiport_reit.html,3466
406,オプティマスグループ,https://www.ipokiso.com//company/2017/optimusgroup.html,9268
407,ABホテル,https://www.ipokiso.com//company/2017/ab-hotel.html,6565
408,要興業,https://www.ipokiso.com//company/2017/kaname-k.html,6566
409,ミダック,https://www.ipokiso.com//company/2017/midac.html,6564
410,プレミアグループ,https://www.ipokiso.com//company/2017/premium-group.html,7199
411,オプトラン,https://www.ipokiso.com//company/2017/optorun.html,6235
412,"森六
ホールディングス",https://www.ipokiso.com//company/2017/moriroku.html,4249
413,みらいワークス,https://www.ipokiso.com//company/2017/mirai-works.html,6563
414,歯愛メディカル,https://www.ipokiso.com//company/2017/ci-medical.html,3540
415,ナレッジスイート,https://www.ipokiso.com//company/2017/ksj.html,3999
416,すららネット,https://www.ipokiso.com//company/2017/surala.html,3998
417,ジーニー,https://www.ipokiso.com//company/2015/geniee.html,6562
418,イオレ,https://www.ipokiso.com//company/2017/eole.html,2334
419,HANATOUR JAPAN,https://www.ipokiso.com//company/2017/hanatourjapan.html,6561
420,エル・ティー・エス,https://www.ipokiso.com//company/2017/lt-s.html,6560
421,アルヒ,https://www.ipokiso.com//company/2017/aruhi.html,7198
422,"グローバル・リンク・
マネジメント",https://www.ipokiso.com//company/2017/global-link-m.html,3486
423,"マツオカ
コーポレーション",https://www.ipokiso.com//company/2017/matuoka.html,3611
424,"ヴィスコ・
テクノロジーズ",https://www.ipokiso.com//company/2017/visco.html,6698
425,SGホールディングス,https://www.ipokiso.com//company/2017/sg-hldgs.html,9143
426,カチタス,https://www.ipokiso.com//company/2017/katitas.html,8919
427,"一家ダイニング
プロジェクト",https://www.ipokiso.com//company/2017/ikkadining.html,9266
428,アトリエはるか,https://www.ipokiso.com//company/2017/haruka.html,6559
429,トレードワークス,https://www.ipokiso.com//company/2017/tworks.html,3997
430,クックビズ,https://www.ipokiso.com//company/2017/cookbiz.html,6558
431,幸和製作所,https://www.ipokiso.com//company/2017/tacaof.html,7807
432,ポエック,https://www.ipokiso.com//company/2017/puequ.html,9264
433,サインポスト,https://www.ipokiso.com//company/2017/signpost1.html,3996
434,"シー・エス・
ランバー",https://www.ipokiso.com//company/2017/c-s-lumber.html,7808
435,Casa,https://www.ipokiso.com//company/2017/casa.html,7196
436,"カナディアン・
ソーラー・
インフラ投資法人",https://www.ipokiso.com//company/2017/canadian_solar.html,9284
437,SKIYAKI,https://www.ipokiso.com//company/2017/skiyaki.html,3995
438,"テンポ
イノベーション",https://www.ipokiso.com//company/2017/tenpo-r.html,3484
439,シルバーライフ,https://www.ipokiso.com//company/2017/silver-life.html,9262
440,MS&Consulting,https://www.ipokiso.com//company/2017/msandc.html,6555
441,大阪油化工業,https://www.ipokiso.com//company/2017/osaka-yuka.html,4124
442,ウェルビー,https://www.ipokiso.com//company/2017/welbe.html,6556
443,マネーフォワード,https://www.ipokiso.com//company/2017/moneyforward.html,3994
444,テックポイント,https://www.ipokiso.com//company/2017/techpointinc.html,6697
445,"西本Wismettac
ホールディングス",https://www.ipokiso.com//company/2017/wismettac.html,9260
446,"ロードスター
キャピタル",https://www.ipokiso.com//company/2017/loadstarcapital.html,3482
447,壽屋,https://www.ipokiso.com//company/2017/kotobukiya.html,7809
448,"PKSHA
Technology",https://www.ipokiso.com//company/2017/pkshatech.html,3993
449,ニーズウェル,https://www.ipokiso.com//company/2017/needswell.html,3992
450,"三菱地所物流
リート投資法人",https://www.ipokiso.com//company/2017/mitsubishi_lgistics_reit.html,3481
451,ウォンテッドリー,https://www.ipokiso.com//company/2017/wantedly.html,3991
452,エスユーエス,https://www.ipokiso.com//company/2017/sus-g.html,6554
453,ＵＵＵＭ,https://www.ipokiso.com//company/2017/uuum.html,3990
454,トランザス,https://www.ipokiso.com//company/2017/tranzas.html,6696
455,"シェアリング
テクノロジー",https://www.ipokiso.com//company/2017/sharing-tech.html,3989
456,"ジェイ・
エス・ビー",https://www.ipokiso.com//company/2017/jsb.html,3480
457,クロスフォー,https://www.ipokiso.com//company/2017/crossfor.html,7810
458,"ユニフォーム
ネクスト",https://www.ipokiso.com//company/2017/uniformnext.html,3566
459,ソウルドアウト,https://www.ipokiso.com//company/2017/sold-out.html,6553
460,GameWith,https://www.ipokiso.com//company/2017/gamewith.html,6552
461,"SYS
ホールディングス",https://www.ipokiso.com//company/2017/syshd.html,3988
462,"ツナグ・
ソリューションズ",https://www.ipokiso.com//company/2017/tsunagu.html,6551
463,Fringe81,https://www.ipokiso.com//company/2017/fringe81.html,6550
464,エコモット,https://www.ipokiso.com//company/2017/ecomott.html,3987
465,"ディーエム
ソリューションズ",https://www.ipokiso.com//company/2017/dm-s.html,6549
466,"ビーブレイク
システムズ",https://www.ipokiso.com//company/2017/bbreak.html,3986
467,アセンテック,https://www.ipokiso.com//company/2017/ascentech.html,3565
468,旅工房,https://www.ipokiso.com//company/2017/tabikobo.html,6548
469,LIXILビバ,https://www.ipokiso.com//company/2017/vivahome.html,3564
470,"ウェーブロック
ホールディングス",https://www.ipokiso.com//company/2017/wavelock.html,7940
471,テモナ,https://www.ipokiso.com//company/2017/temona.html,3985
472,ユーザーローカル,https://www.ipokiso.com//company/2017/userlocal.html,3984
473,"スシロー
グローバル
ホールディングス",https://www.ipokiso.com//company/2016/sushiroglobalholdings.html,3563
474,"日本再生可能
エネルギー
インフラ投資法人",https://www.ipokiso.com//company/2017/renewable_energy.html,9283
475,No.1,https://www.ipokiso.com//company/2017/number-1.html,3562
476,ズーム,https://www.ipokiso.com//company/2017/zoom.html,6694
477,ティーケーピー,https://www.ipokiso.com//company/2017/tkp.html,3479
478,ソレイジア・ファーマ,https://www.ipokiso.com//company/2017/solasia.html,4597
479,オロ,https://www.ipokiso.com//company/2017/oro.html,3983
480,グリーンズ,https://www.ipokiso.com//company/2017/greens.html,6547
481,マクロミル,https://www.ipokiso.com//company/2016/macromill.html,3978
482,フルテック,https://www.ipokiso.com//company/2017/fulltech.html,6546
483,エスキュービズム,https://www.ipokiso.com//company/2017/s-cubism.html,3982
484,"力の源
ホールディングス",https://www.ipokiso.com//company/2017/chikaranomoto.html,3561
485,"インターネット
インフィニティー",https://www.ipokiso.com//company/2017/iif.html,6545
486,ビーグリー,https://www.ipokiso.com//company/2017/beaglee.html,3981
487,"ジャパン
エレベーターサービス
ホールディングス",https://www.ipokiso.com//company/2017/jes24.html,6544
488,ほぼ日,https://www.ipokiso.com//company/2017/hobonichi.html,3560
489,うるる,https://www.ipokiso.com//company/2017/uluru.html,3979
490,ファイズ,https://www.ipokiso.com//company/2017/phyz.html,9325
491,ピーバンドットコム,https://www.ipokiso.com//company/2017/p-ban.html,3559
492,ロコンド,https://www.ipokiso.com//company/2017/locondo.html,3558
493,"ユナイテッド＆
コレクティブ",https://www.ipokiso.com//company/2017/united-collective.html,3557
494,レノバ,https://www.ipokiso.com//company/2017/renovainc.html,9519
495,フュージョン,https://www.ipokiso.com//company/2017/fusion.html,3977
496,日宣,https://www.ipokiso.com//company/2017/nissenad.html,6543
497,安江工務店,https://www.ipokiso.com//company/2017/yasue.html,1439
498,"森トラスト・
ホテルリート
投資法人",https://www.ipokiso.com//company/2017/moritrust.html,3478
499,シャノン,https://www.ipokiso.com//company/2017/shanon.html,3976
500,"じげん（3679）
",https://www.ipokiso.com/company/2013/zigexn.html,3679
501,リンク,https://www.ipokiso.com//company/2018/sinops.html,4428
502,"レオス・
キャピタルワークス",https://www.ipokiso.com//company/2018/rheos.html,7330
503,ベルトラ,https://www.ipokiso.com//company/2018/veltra.html,7048
504,EduLab,https://www.ipokiso.com//company/2018/edulab.html,4427
505,ポート,https://www.ipokiso.com//company/2018/theport.html,7047
506,テノ．ホールディングス,https://www.ipokiso.com//company/2018/teno.html,7037
507,"自律制御システム
研究所",https://www.ipokiso.com//company/2018/acsl.html,6232
508,Amazia,https://www.ipokiso.com//company/2018/amazia.html,4424
509,"AmidA
ホールディングス",https://www.ipokiso.com//company/2018/amida.html,7671
510,Kudan,https://www.ipokiso.com//company/2018/kudan.html,4425
511,ソフトバンク,https://www.ipokiso.com//company/2018/softbank.html,9434
512,"テクノスデータ
サイエンス・
エンジニアリング",https://www.ipokiso.com//company/2018/tdse.html,7046
513,田中建設工業,https://www.ipokiso.com//company/2018/tanaken.html,1450
514,ツクイスタッフ,https://www.ipokiso.com//company/2018/tsukui-staff.html,7045
515,グッドライフカンパニー,https://www.ipokiso.com//company/2018/goodlife.html,2970
516,オーウエル,https://www.ipokiso.com//company/2018/owell.html,7670
517,FUJIジャパン,https://www.ipokiso.com//company/2018/fujijapan.html,1449
518,"アルテリア・
ネットワークス",https://www.ipokiso.com//company/2018/arteria-net.html,4423
519,ピアラ,https://www.ipokiso.com//company/2018/piala.html,7044
520,アルー,https://www.ipokiso.com//company/2018/alue.html,7043
521,霞ヶ関キャピタル,https://www.ipokiso.com//company/2018/kasumigaseki.html,3498
522,"アクセスグループ・
ホールディングス",https://www.ipokiso.com//company/2018/access-t.html,7042
523,VALUENEX,https://www.ipokiso.com//company/2018/valuenex.html,4422
524,リーガル不動産,https://www.ipokiso.com//company/2018/legal-corp.html,3497
525,ディ・アイ・システム,https://www.ipokiso.com//company/2018/di-system.html,4421
526,ギフト,https://www.ipokiso.com//company/2018/gift.html,9279
527,プリントネット,https://www.ipokiso.com//company/2018/odahara.html,7805
528,イーソル,https://www.ipokiso.com//company/2018/esol.html,4420
529,Delta-Fly Pharma,https://www.ipokiso.com//company/2018/delta-flypharma.html,4598
530,CRGホールディングス,https://www.ipokiso.com//company/2018/crgh.html,7041
531,"ブリッジ
インターナショナル",https://www.ipokiso.com//company/2018/bridge.html,7039
532,ワールド,https://www.ipokiso.com//company/2018/world.html,3612
533,"フロンティア・
マネジメント",https://www.ipokiso.com//company/2018/frontier.html,7038
534,"東京インフラ・
エネルギー投資法人",https://www.ipokiso.com//company/2018/tokyo_infra.html,9285
535,極東産機,https://www.ipokiso.com//company/2018/kyokuto.html,6233
536,"SBIインシュアランス
グループ",https://www.ipokiso.com//company/2018/sbiig.html,7326
537,"ブロードバンド
セキュリティ",https://www.ipokiso.com//company/2018/bbsec.html,4398
538,"アイリック
コーポレーション",https://www.ipokiso.com//company/2018/irrc.html,7325
539,"イーエムネット
ジャパン",https://www.ipokiso.com//company/2018/emnet.html,7036
540,"テノ．
ホールディングス",https://www.ipokiso.com//company/2018/teno.html,7037
541,アズーム,https://www.ipokiso.com//company/2018/azoom.html,3496
542,香陵住販,https://www.ipokiso.com//company/2018/koryo.html,3495
543,マリオン,https://www.ipokiso.com//company/2018/mullion.html,3494
544,"伊藤忠アドバンス・
ロジスティクス
投資法人",https://www.ipokiso.com//company/2018/itochu_logistics.html,3493
545,"ナルミヤ・
インターナショナル",https://www.ipokiso.com//company/2018/narumiya.html,9275
546,and factory,https://www.ipokiso.com//company/2018/andfactory.html,7035
547,チームスピリット,https://www.ipokiso.com//company/2018/teamspirit.html,4397
548,システムサポート,https://www.ipokiso.com//company/2018/sts.html,4396
549,イボキン,https://www.ipokiso.com//company/2018/ibokin.html,5699
550,"タカラレーベン
不動産投資法人",https://www.ipokiso.com//company/2018/takaraleben.html,3492
551,プロレド・パートナーズ,https://www.ipokiso.com//company/2018/prored.html,7034
552,アクリート,https://www.ipokiso.com//company/2018/accrete.html,4395
553,エクスモーション,https://www.ipokiso.com//company/2018/exmotion.html,4394
554,GA technologies,https://www.ipokiso.com//company/2018/ga-tech.html,3491
555,"バンク・オブ・
イノベーション",https://www.ipokiso.com//company/2018/boi.html,4393
556,"マネジメント
ソリューションズ",https://www.ipokiso.com//company/2018/mgmtsol.html,7033
557,MTG,https://www.ipokiso.com//company/2018/mtg.html,7806
558,キャンディル,https://www.ipokiso.com//company/2018/candeal.html,1446
559,ロジザード,https://www.ipokiso.com//company/2018/logizard.html,4391
560,スプリックス,https://www.ipokiso.com//company/2018/sprix.html,7030
561,パデコ,https://www.ipokiso.com//company/2018/padeco.html,7032
562,インバウンドテック,https://www.ipokiso.com//company/2020/inboundtech.html,7031
563,IPS,https://www.ipokiso.com//company/2018/ipsism.html,4390
564,エーアイ,https://www.ipokiso.com//company/2018/ai-j.html,4388
565,"プロパティ
データバンク",https://www.ipokiso.com//company/2018/propertydbk.html,4389
566,国際紙パルプ商事,https://www.ipokiso.com//company/2018/kppc.html,9274
567,ライトアップ,https://www.ipokiso.com//company/2018/writeup.html,6580
568,ZUU,https://www.ipokiso.com//company/2018/zuu.html,4387
569,"コーア商事
ホールディングス",https://www.ipokiso.com//company/2018/koashoji.html,9273
570,SIG,https://www.ipokiso.com//company/2018/sig.html,4386
571,ログリー,https://www.ipokiso.com//company/2018/logly.html,6579
572,メルカリ,https://www.ipokiso.com//company/2015/mercari.html,4385
573,ラクスル,https://www.ipokiso.com//company/2015/raksul.html,4384
574,エヌリンクス,https://www.ipokiso.com//company/2018/n-links.html,6578
575,ベストワンドットコム,https://www.ipokiso.com//company/2018/best1cruise.html,6577
576,アイペット損害保険,https://www.ipokiso.com//company/2018/ipet-ins.html,7323
577,HEROZ,https://www.ipokiso.com//company/2018/heroz.html,4382
578,コンヴァノ,https://www.ipokiso.com//company/2018/convano.html,6574
579,"ヒューマン・
アソシエイツ・
ホールディングス",https://www.ipokiso.com//company/2018/humanassociates.html,6575
580,ビープラッツ,https://www.ipokiso.com//company/2018/bplats.html,4381
581,ブティックス,https://www.ipokiso.com//company/2018/btix.html,9272
582,日本リビング保証,https://www.ipokiso.com//company/2018/jlw.html,7320
583,和心,https://www.ipokiso.com//company/2018/wagokoro.html,9271
584,アズ企画設計,https://www.ipokiso.com//company/2018/azplan.html,3490
585,アジャイルメディア・ネットワーク,https://www.ipokiso.com//company/2018/agilemedia.html,6573
586,RPAホールディングス,https://www.ipokiso.com//company/2018/rpa.html,6572
587,"キュービーネット
ホールディングス",https://www.ipokiso.com//company/2018/qbnet.html,6571
588,ファイバーゲート,https://www.ipokiso.com//company/2018/fibergate.html,9450
589,SOU,https://www.ipokiso.com//company/2018/sou.html,9270
590,信和,https://www.ipokiso.com//company/2018/shinwa-jp.html,3447
591,共和コーポレーション,https://www.ipokiso.com//company/2018/kyowa-corp.html,6570
592,フェイスネットワーク,https://www.ipokiso.com//company/2018/faithnetwork.html,3489
593,日総工産,https://www.ipokiso.com//company/2018/nisso.html,6569
594,神戸天然物化学,https://www.ipokiso.com//company/2018/kncweb.html,6568
595,SERIOホールディングス,https://www.ipokiso.com//company/2018/serio-corp.html,6567
596,"ジェイテック
コーポレーション",https://www.ipokiso.com//company/2018/j-tec.html,3446
597,Mマート,https://www.ipokiso.com//company/2018/m-mart.html,4380
598,"ザイマックス・
リート投資法人",https://www.ipokiso.com//company/2018/zaimax_reit.html,3488
599,世紀,https://www.ipokiso.com//company/2018/seiki.html,6234
600,"CREロジスティクス
ファンド投資法人",https://www.ipokiso.com//company/2018/cre_logistic.html,3487
601,スポーツフィールド,https://www.ipokiso.com//company/2019/sports-f.html,7080
602,WDBココ,https://www.ipokiso.com//company/2019/wdbcoco.html,7079
603,AI inside,https://www.ipokiso.com//company/2019/inside.html,4488
604,"global bridge
HOLDINGS",https://www.ipokiso.com//company/2019/globalbridge-hd.html,6557
605,カクヤス,https://www.ipokiso.com//company/2019/kakuyasu.html,7686
606,スペースマーケット,https://www.ipokiso.com//company/2019/spacemarket.html,4487
607,ファンペップ,https://www.ipokiso.com//company/2020/funpep.html,4881
608,INCLUSIVE,https://www.ipokiso.com//company/2019/inclusive.html,7078
609,"SRE
ホールディングス",https://www.ipokiso.com//company/2019/sre-group.html,2980
610,ランディックス,https://www.ipokiso.com//company/2019/landix.html,2981
611,JTOWER,https://www.ipokiso.com//company/2019/jtower.html,4485
612,ユナイトアンドグロウ,https://www.ipokiso.com//company/2019/ug-inc.html,4486
613,"BuySell
Technologies",https://www.ipokiso.com//company/2019/buysell-technologies.html,7685
614,フリー,https://www.ipokiso.com//company/2019/freee.html,4478
615,ウィルズ,https://www.ipokiso.com//company/2019/wills-net.html,4482
616,ベース,https://www.ipokiso.com//company/2019/basenet.html,4481
617,JMDC,https://www.ipokiso.com//company/2019/jmdc.html,4483
618,ランサーズ,https://www.ipokiso.com//company/2019/lancers.html,4484
619,メドレー,https://www.ipokiso.com//company/2019/medley.html,4480
620,マクアケ,https://www.ipokiso.com//company/2019/makuake.html,4479
621,テクノフレックス,https://www.ipokiso.com//company/2019/technoflex.html,3449
622,ALiNKインターネット,https://www.ipokiso.com//company/2019/alink.html,7077
623,"SOSiLA
物流リート投資法人",https://www.ipokiso.com//company/2019/soshila_reit.html,2979
624,名南M&A,https://www.ipokiso.com//company/2019/meinan-ma.html,7076
625,"トゥエンティー
フォーセブン",https://www.ipokiso.com//company/2019/247group.html,7074
626,ダブルエー,https://www.ipokiso.com//company/2019/wa-jp.html,7683
627,恵和,https://www.ipokiso.com//company/2019/keiwa.html,4251
628,ジェイック,https://www.ipokiso.com//company/2019/jaic-g.html,7073
629,セルソース,https://www.ipokiso.com//company/2019/cellsource.html,4880
630,BASE,https://www.ipokiso.com//company/2019/binc.html,4477
631,"インティメート・
マージャー",https://www.ipokiso.com//company/2019/intimatemerger.html,7072
632,ワシントンホテル,https://www.ipokiso.com//company/2019/washingtonhotel.html,4691
633,浜木綿,https://www.ipokiso.com//company/2019/hamayuu.html,7682
634,"アンビス
ホールディングス",https://www.ipokiso.com//company/2019/amvis.html,7071
635,AI CROSS,https://www.ipokiso.com//company/2019/aicross.html,4476
636,HENNGE,https://www.ipokiso.com//company/2019/hennge.html,4475
637,レオクラン,https://www.ipokiso.com//company/2019/leoclan.html,7681
638,"パワー
ソリューションズ",https://www.ipokiso.com//company/2019/powersolutions.html,4450
639,HPCシステムズ,https://www.ipokiso.com//company/2019/hpc.html,6597
640,Chatwork,https://www.ipokiso.com//company/2019/chatwork.html,4448
641,ギフティ,https://www.ipokiso.com//company/2019/giftee.html,4449
642,サイバー・バズ,https://www.ipokiso.com//company/2019/cyberbuzz.html,7069
643,アミファ,https://www.ipokiso.com//company/2019/amifa.html,7800
644,"ピー・
ビーシステムズ",https://www.ipokiso.com//company/2019/pbsystems.html,4447
645,ステムリム,https://www.ipokiso.com//company/2019/stemrim.html,4599
646,ツクルバ,https://www.ipokiso.com//company/2019/tsukuruba.html,2978
647,ブシロード,https://www.ipokiso.com//company/2019/bushiroad.html,7803
648,ビーアンドピー,https://www.ipokiso.com//company/2019/bandp.html,7804
649,Link-U,https://www.ipokiso.com//company/2019/link-u.html,4446
650,フィードフォース,https://www.ipokiso.com//company/2019/feedforce.html,7068
651,"リビン・
テクノロジーズ",https://www.ipokiso.com//company/2019/lvn.html,4445
652,あさくま,https://www.ipokiso.com//company/2019/asakuma.html,7678
653,新日本製薬,https://www.ipokiso.com//company/2019/shinnihonseiyaku.html,4931
654,ヤシマキザイ,https://www.ipokiso.com//company/2019/yashima.html,7677
655,インフォネット,https://www.ipokiso.com//company/2019/e-infonet.html,4444
656,"ブランディング
テクノロジー",https://www.ipokiso.com//company/2019/branding.html,7067
657,ピアズ,https://www.ipokiso.com//company/2019/peers.html,7066
658,Sansan,https://www.ipokiso.com//company/2019/sansan.html,4443
659,日本グランデ,https://www.ipokiso.com//company/2019/nippon-grande.html,2976
660,ユーピーアール,https://www.ipokiso.com//company/2019/upr.html,7065
661,大英産業,https://www.ipokiso.com//company/2019/daieisangyo.html,2974
662,バルテス,https://www.ipokiso.com//company/2019/valtes.html,4442
663,トビラシステムズ,https://www.ipokiso.com//company/2019/tobila.html,4441
664,グッドスピード,https://www.ipokiso.com//company/2019/goodspeed.html,7676
665,ハウテレビジョン,https://www.ipokiso.com//company/2019/howtelevision.html,7064
666,ヴィッツ,https://www.ipokiso.com//company/2019/witz.html,4440
667,東名,https://www.ipokiso.com//company/2019/toumei.html,4439
668,Welby,https://www.ipokiso.com//company/2019/welby.html,4438
669,エードット,https://www.ipokiso.com//company/2019/a-dot.html,7063
670,NATTY SWANKY,https://www.ipokiso.com//company/2019/nattyswanky.html,7674
671,フレアス,https://www.ipokiso.com//company/2019/fureasu.html,7062
672,"日本ホスピス
ホールディングス",https://www.ipokiso.com//company/2019/jhospice.html,7061
673,"gooddays
ホールディングス",https://www.ipokiso.com//company/2019/gooddays.html,4437
674,ギークス,https://www.ipokiso.com//company/2019/geechs.html,7060
675,"コプロ・
ホールディングス",https://www.ipokiso.com//company/2019/copro-h.html,7059
676,"ミンカブ・ジ・
インフォノイド",https://www.ipokiso.com//company/2019/minkabu.html,4436
677,KHC,https://www.ipokiso.com//company/2019/khc-ltd.html,1451
678,"共栄セキュリティー
サービス",https://www.ipokiso.com//company/2019/kyoei-ss.html,7058
679,カオナビ,https://www.ipokiso.com//company/2019/kaonavi.html,4435
680,エヌ・シー・エヌ,https://www.ipokiso.com//company/2019/ncn-se.html,7057
681,サーバーワークス,https://www.ipokiso.com//company/2019/serverworks.html,4434
682,ウイングアーク1st,https://www.ipokiso.com//company/2021/wingarc.html,4432
683,"サンケイ
リアルエステート
投資法人",https://www.ipokiso.com//company/2019/sankei_reat.html,2972
684,ダイコー通産,https://www.ipokiso.com//company/2019/daiko-tsusan.html,7673
685,日本国土開発,https://www.ipokiso.com//company/2019/n-kokudo.html,1887
686,スマレジ,https://www.ipokiso.com//company/2019/smaregi.html,4431
687,"フロンティア
インターナショナル",https://www.ipokiso.com//company/2019/frontier-i.html,7050
688,東海ソフト,https://www.ipokiso.com//company/2019/tokai-soft.html,4430
689,リックソフト,https://www.ipokiso.com//company/2019/ricksoft.html,4429
690,識学,https://www.ipokiso.com//company/2019/shikigaku.html,7049
691,"エスコンジャパン
リート投資法人",https://www.ipokiso.com//company/2019/escojapanreat.html,2971
692,"エネクス・インフラ
投資法人",https://www.ipokiso.com//company/2019/enexinfra.html,9286
693,オンデック,https://www.ipokiso.com//company/2020/ondeck.html,7360
694,クリングルファーマ,https://www.ipokiso.com//company/2020/kringle-pharma.html,4884
695,SANEI,https://www.ipokiso.com//company/2020/sanei.html,6230
696,東和ハイシステム,https://www.ipokiso.com//company/2020/towa-hi-sys.html,4172
697,東京通信,https://www.ipokiso.com//company/2020/tokyo-tsushin.html,7359
698,グローバルインフォメーション,https://www.ipokiso.com//company/2020/gii.html,4171
699,交換できるくん,https://www.ipokiso.com//company/2020/dekirukun.html,7695
700,ENECHANGE,https://www.ipokiso.com//company/2020/enechange.html,4169
701,Kaizen Platform,https://www.ipokiso.com//company/2020/kaizenplatform.html,4170
702,ウェルスナビ,https://www.ipokiso.com//company/2020/wealthnavi.html,7342
703,ヤプリ,https://www.ipokiso.com//company/2020/yappli.html,4168
704,ポピンズホールディングス,https://www.ipokiso.com//company/2020/poppins.html,7358
705,いつも,https://www.ipokiso.com//company/2020/itsumo365.html,7694
706,ココペリ,https://www.ipokiso.com//company/2020/kokopelli.html,4167
707,かっこ,https://www.ipokiso.com//company/2020/cacco.html,4166
708,オーケーエム,https://www.ipokiso.com//company/2020/okm.html,6229
709,リベルタ,https://www.ipokiso.com//company/2020/liberta.html,4935
710,ビートレンド,https://www.ipokiso.com//company/2020/betrend.html,4020
711,プレイド,https://www.ipokiso.com//company/2020/plaid.html,4165
712,ローランド,https://www.ipokiso.com//company/2020/roland.html,7944
713,バルミューダ,https://www.ipokiso.com//company/2020/balmuda.html,6612
714,Fast FitnessJapan,https://www.ipokiso.com//company/2020/fastfitnessjapan.html,7092
715,スタメン,https://www.ipokiso.com//company/2020/stmn.html,4019
716,ビーイングホールディングス,https://www.ipokiso.com//company/2020/being-group.html,9145
717,バリオセキュア,https://www.ipokiso.com//company/2020/variosecure.html,4494
718,クリーマ,https://www.ipokiso.com//company/2020/creema.html,4017
719,ジオコード,https://www.ipokiso.com//company/2020/geo-code.html,7357
720,MITホールディングス,https://www.ipokiso.com//company/2020/mit-hd.html,4016
721,アララ,https://www.ipokiso.com//company/2020/arara.html,4015
722,Retty,https://www.ipokiso.com//company/2020/retty.html,7356
723,さくらさくプラス,https://www.ipokiso.com//company/2020/sakurasakuplus.html,7097
724,プレミアアンチエイジング,https://www.ipokiso.com//company/2020/p-antiaging.html,4934
725,カラダノート,https://www.ipokiso.com//company/2020/karadanote.html,4014
726,アースインフィニティ,https://www.ipokiso.com//company/2020/earth-infinity.html,7692
